DATE,GOLD_PRICE,SILVER_PRICE,GPRD,GPRD_ACT,GPRD_THREAT,PLATINUM_PRICE,PALLADIUM_PRICE,COPPER_PRICE,ALUMINUM_PRICE,NICKEL_PRICE,ZINC_PRICE
1994-03-01,378.5,5.3,94.43,97.9,94.22,174.58774155704373,80.79104205644562,1.1259769343244386,0.5381100266032208,3.4809318540781025,0.4399836255605181
1994-03-02,377.85,5.29,112.29,52.24,143.17,175.1313633645488,80.6802009909714,1.127604622787771,0.5369293628995566,3.4501952151506425,0.4382294324096472
1994-03-03,377.6,5.25,93.31,99.67,88.68,179.46854126077707,80.70991600095859,1.1532835894321596,0.5289858326317883,3.4733987217839837,0.43802130262882066
1994-03-04,376.95,5.25,130.89,133.83,111.63,181.81679003278646,78.26381445284443,1.146790502638156,0.5350885808855991,3.4665696134373993,0.44337444775396095
1994-03-07,376.15,5.19,109.61,105.22,108.02,183.46614353672243,79.37070158123299,1.162010367477731,0.5426702821018153,3.4377041886456943,0.42763371751052626
1994-03-08,376.75,5.21,105.76,105.43,100.51,183.0644792487385,81.25041111974842,1.1638159783178315,0.5424370793359865,3.383759332652926,0.43410380698939544
1994-03-09,379.15,5.31,106.63,127.56,76.84,182.63126297819824,80.70969288027418,1.1523559307740634,0.5370528989308225,3.37299525394273,0.4357263448590552
1994-03-10,386.6,5.38,128.32,134.65,117.93,187.6677259275851,81.55888887436409,1.1487949206259473,0.537765888927429,3.407396427184453,0.43965600107249475
1994-03-11,385.1,5.38,112.81,122.69,113.71,184.93046184157924,80.56695791865985,1.1607221672506567,0.5380441550242561,3.3224223076272574,0.442663756895589
1994-03-14,386.55,5.45,71.58,103.08,52.91,185.1963668197355,78.95434596164021,1.1582019615019323,0.5401134664023374,3.309577739473682,0.44727847405168886
1994-03-15,386.85,5.47,63.7,49.39,64.74,185.1403580526093,77.56257522820314,1.178245817931989,0.5350214506026022,3.295834624955134,0.4417842338446402
1994-03-16,385.05,5.4,100.49,96.47,105.23,187.22448657941388,76.44647939526503,1.1814567888902268,0.5360539661654665,3.308774218008136,0.44656913040582585
1994-03-17,382.65,5.36,85.96,61.21,97.01,185.42461816607127,73.84291482075042,1.1829413877686483,0.5346242599177696,3.222062291713553,0.43699110441253375
1994-03-18,387.05,5.41,111.96,72.22,136.9,183.08107843952638,73.6501548049104,1.1727348277460787,0.5365000253008126,3.2162952993332543,0.44008033197172347
1994-03-21,386.75,5.41,117.29,56.45,154.71,183.86723396013127,74.64792936427718,1.1670088975651596,0.5294084645368479,3.2318468963781943,0.43722556981168864
1994-03-22,389.25,5.64,136.33,117.55,159.33,183.78381462558497,74.82399629444954,1.1448536854096225,0.5303380899804616,3.355053170371631,0.4329842094331099
1994-03-23,386.85,5.59,112.67,82.37,124.92,182.7464815543179,73.46929237749492,1.1483558979326807,0.5303307412231407,3.3177594525857033,0.4322701493228646
1994-03-24,391.25,5.73,91.92,65.46,109.2,184.66460569692794,74.1091059386833,1.1519538496632376,0.5212234385505857,3.3279438563524617,0.4204682745903429
1994-03-25,390.85,5.79,72.23,65.46,76.44,183.98951446953686,76.03647443301318,1.1709615294202225,0.5170005342662946,3.2705978451044335,0.43353998401990373
1994-03-28,388.25,5.7,120.77,103.2,114.77,184.2202716680435,76.36316231610627,1.1588624899555782,0.5195610604106567,3.3206987124886687,0.43161061439832826
1994-03-29,386.05,5.65,53.61,30.54,76.43,180.4363403780211,73.68330382679727,1.1591996864756813,0.5104239724000679,3.4015719408362295,0.427079733959261
1994-03-30,386.15,5.63,64.03,47.03,72.86,179.57287668019063,74.10285243123843,1.1522674874387446,0.5115998270926458,3.347281294655369,0.4239517599456084
1994-03-31,391.85,5.77,100.27,66.64,111.17,183.45558039157143,75.72468510433933,1.1724446358369578,0.5157314539809101,3.416629313337277,0.42794541646621487
1994-04-01,389.4,5.77,94.64,52.06,130.26,181.22258465224303,73.2306270144805,1.1524079672146472,0.5168101940286006,3.371223463351771,0.42725272170163464
1994-04-04,387.35,5.61,68.04,67.83,84.86,177.4381023168752,74.05354821877083,1.1499982781320328,0.5162411474969861,3.4033757750260616,0.4282398644137082
1994-04-05,384.6,5.56,85.64,54.33,97.1,177.3672359462195,73.3193074562211,1.1401254486347785,0.5116194318506899,3.4221880059399976,0.42885733981488894
1994-04-06,385.05,5.5,65.03,32.42,81.11,179.56948823398534,72.03042829279704,1.1110190605077779,0.518311493900036,3.3670286052562046,0.43062761003918226
1994-04-07,384.75,5.46,65.92,59.15,60.3,179.36184249155573,71.81800016563858,1.0984712529713738,0.511888873856905,3.370646328567272,0.4247585150156239
1994-04-08,384.25,5.49,98.73,88.24,96.25,175.69846487379766,70.1817984692274,1.114718434082117,0.5163841974437291,3.385559430433379,0.42269260319294394
1994-04-11,378.75,5.27,103.78,99.32,96.65,174.42501043763028,69.67430855737548,1.1213192078822067,0.5178767061938955,3.3628578601350454,0.4207507195207059
1994-04-12,378.95,5.31,100.15,122.88,76.87,171.6837393531114,69.06195457385465,1.119509842178258,0.5235180359677152,3.3923480607770182,0.4136391240487298
1994-04-13,378.5,5.31,87.56,101.84,72.81,172.01684944611085,68.05771967756176,1.1387603171560556,0.5171226130948237,3.4056542508159287,0.4092176247833644
1994-04-14,378.55,5.31,77.04,73.46,77.98,170.54566036628893,67.08920768630495,1.144712679863342,0.5137270465160041,3.279675913441098,0.4049332931934176
1994-04-15,378.0,5.25,138.91,113.63,159.94,168.36632848987378,67.11289857203505,1.1535971313302225,0.517720885562404,3.207484130288172,0.4133472461176007
1994-04-18,377.15,5.28,129.4,86.0,150.64,167.26753051872333,67.19792203815294,1.152299316732309,0.5173122085652024,3.0748006401301256,0.41905224405319785
1994-04-19,372.05,5.21,107.1,66.27,135.12,164.73137631195874,65.11934859291556,1.1344182786441228,0.5129567914090003,3.1222946224872823,0.4195382607470257
1994-04-20,372.75,5.25,156.44,85.78,227.64,164.00068746917276,62.83725571165786,1.1338523749580751,0.510868820978502,3.1180709505486406,0.4172429076118908
1994-04-21,373.45,5.23,105.41,50.95,132.81,165.27716398598486,62.17667371569067,1.1534945151197606,0.5116246111300379,3.1518501876692824,0.42390299870232745
1994-04-22,371.05,5.1,156.93,74.82,232.62,163.50866952952703,61.24674507182302,1.1462822184774804,0.5077789056210527,3.142106633352727,0.4227153974682774
1994-04-25,373.4,5.14,129.59,104.97,148.16,166.15190476131116,61.80827076028911,1.1136090684535769,0.508080056322269,3.1760674936383224,0.4236417272127371
1994-04-26,374.25,5.19,104.92,67.24,143.33,167.00221710730293,61.59781928449078,1.1191485107103791,0.502905895573164,3.129221806368782,0.420116756243367
1994-04-27,374.25,5.17,104.08,78.71,131.31,165.86363928886325,61.78759548544967,1.1119983871373114,0.5007153037227279,3.173927511028258,0.4196871572853317
1994-04-28,376.0,5.26,87.92,81.39,99.21,165.22256817612544,63.081205500150375,1.0803411123792301,0.49975838274465245,3.2423599448485247,0.4206765329125592
1994-04-29,376.95,5.35,98.78,59.09,142.38,162.96865574181118,62.49919955225697,1.077454370291336,0.4919605824991372,3.238996994772511,0.41534637350058223
1994-05-02,376.35,5.31,107.27,102.66,121.31,163.19001765081384,61.92114935347453,1.0724766887267134,0.48887609169604956,3.2300298806665566,0.4135755786098412
1994-05-03,375.75,5.25,128.86,68.01,189.1,162.3709187706889,61.2737958181233,1.0704010820372385,0.4947648303418212,3.2261595408377888,0.4209774095500818
1994-05-04,376.45,5.19,129.16,45.45,189.53,158.90672854821753,60.76413031000649,1.0770027138415386,0.4974707524566391,3.2790352299472336,0.42268811340108575
1994-05-05,373.65,5.11,90.25,19.99,138.98,156.90813646963437,60.552956027916494,1.0688919929969847,0.4944768860342951,3.2771401011606125,0.42251277400218057
1994-05-06,383.55,5.46,163.79,179.95,161.21,159.61864355515615,62.674618364726285,1.0822759054426474,0.4971510804810791,3.201032840941064,0.41526999778435264
1994-05-09,381.35,5.41,141.31,74.58,193.54,161.21348680513944,63.861529142149664,1.0677883885824606,0.4971514660942715,3.1570404153182787,0.41757121259210406
1994-05-10,378.95,5.29,120.05,97.24,137.26,157.53804984365104,63.91097893185123,1.0497943817141087,0.496013687466444,3.1926211869094216,0.4146548726648984
1994-05-11,382.05,5.44,80.79,61.37,89.58,156.5787750398634,64.32053268208008,1.0535996763481714,0.49705593199061876,3.2313894489959623,0.40896502679836966
1994-05-12,380.25,5.37,97.52,77.78,102.72,157.57716716581737,62.48020959318917,1.0444578901656913,0.4983773656494986,3.25832282917481,0.4018713057320222
1994-05-13,380.75,5.41,137.19,80.06,166.94,159.926060010998,63.7032053107022,1.0371020404049829,0.5012160829401116,3.2790149035956215,0.41044694519051783
1994-05-16,382.65,5.56,106.59,89.92,115.91,159.54831212453473,63.65102467294093,1.0278564606119545,0.5071390922329264,3.2267437526864757,0.41075668849168906
1994-05-17,381.25,5.51,96.63,69.36,115.71,157.98686303906817,63.39481889954191,1.0254277482123602,0.5055931633211198,3.1879629147849613,0.41291142036305795
1994-05-18,381.75,5.54,93.17,103.2,68.86,159.1704574490038,66.22679983974899,1.008119612748043,0.504071055178057,3.2022648127696045,0.4148263452742298
1994-05-19,381.45,5.53,69.74,50.56,73.8,155.434710441307,65.74690132490056,0.9983892690988636,0.5061928607480642,3.2701335347539606,0.417744913591163
1994-05-20,385.7,5.64,86.67,70.4,96.09,154.29660160309675,67.22894341746374,0.992250139607863,0.5009018070498166,3.368913213829767,0.41741044246569325
1994-05-23,389.05,5.75,107.83,51.6,136.29,155.20599717014318,67.5681225250379,1.0131996531171994,0.5056029609785351,3.3267794325147264,0.4214284922477134
1994-05-24,387.1,5.62,131.77,80.28,164.36,156.83008065859372,68.31807918101329,1.0156567713340354,0.5069600198694902,3.237380037742074,0.4147405572251963
1994-05-25,386.7,5.55,125.45,70.35,156.47,156.0046749657715,68.96154047697428,1.0160658307288446,0.5119407174393513,3.193666391587879,0.4062246996526219
1994-05-26,384.45,5.47,126.07,94.26,131.04,155.267558402433,69.72530861389016,1.0339270252088975,0.5051215191057716,3.176107614206061,0.4126751222348932
1994-05-27,384.75,5.46,145.64,114.81,163.36,157.1512515824045,68.45281129502023,1.0162485395090324,0.4961142003562592,3.2200640860421395,0.40962146444068265
1994-05-30,385.25,5.47,103.84,82.82,112.25,160.67983500795845,69.11922943856399,1.0210845699078124,0.49501724309049516,3.1459742738990277,0.40556475913969764
1994-05-31,386.85,5.54,107.93,74.49,131.17,160.43440875641363,69.7343300006069,1.0365661428654604,0.4969268620339518,3.1433762404357712,0.4030312259178869
1994-06-01,383.65,5.35,147.67,63.66,205.76,159.09928727063544,69.62538944909794,1.0302258571287373,0.49308185628169754,3.0644317395593985,0.4051843028072762
1994-06-02,384.05,5.38,80.71,67.05,83.89,162.1723330651049,67.8364605123142,1.0250670404907583,0.4930894637702375,3.08714963706181,0.4099097658300811
1994-06-03,380.75,5.3,132.11,125.11,137.31,158.39355294280068,67.37276663244907,1.0156143438269356,0.5020122952636283,2.9931083312088838,0.3990847529547495
1994-06-06,380.5,5.26,87.94,83.5,90.54,159.91828357090543,67.64423381840164,1.0185885323612507,0.5006849280305158,2.9643373072503403,0.3923848154852571
1994-06-07,381.35,5.3,96.52,38.49,134.84,158.67598978685882,68.72722385473415,1.0219259867257058,0.49868776269045284,2.9645457239991835,0.39134718858466166
1994-06-08,382.25,5.37,99.16,51.26,122.15,159.21942157201602,70.09121280608484,1.0177298070623082,0.49392441910543916,3.0347366710958945,0.3921030154073367
1994-06-09,383.0,5.37,115.48,52.63,148.15,159.15717658090142,69.01069955489429,1.0322143034048121,0.4953771713204956,3.054573000108998,0.39560744672506254
1994-06-10,383.55,5.36,155.38,85.69,219.92,157.89009170514493,67.33146315604967,1.0472177387176784,0.49095531606687903,3.121082995631697,0.404026944860132
1994-06-13,383.4,5.38,204.32,95.34,296.42,156.3103386021375,69.39821961734035,1.0549737907769654,0.4931665339029799,3.0368871331074945,0.4005946653458794
1994-06-14,384.4,5.39,132.06,146.28,146.42,157.15456833408896,68.79868316652804,1.0337505456152383,0.48387185215405704,3.072502268827196,0.4082531501393846
1994-06-15,386.85,5.5,159.33,110.82,215.68,159.72568303516022,70.8557631635072,1.0373224639028855,0.4848880286420564,3.1076428143141515,0.40730279161920646
1994-06-16,385.65,5.46,122.93,51.6,161.4,159.03905140924545,72.39522447522695,1.033453081250051,0.4766451417103924,3.1536490433354305,0.4139005402316529
1994-06-17,391.75,5.59,120.09,33.26,177.53,161.66056988587286,74.78700859470692,1.0258354278330795,0.4830328226456766,3.305692407286647,0.4127722947529425
1994-06-20,389.45,5.49,163.99,81.74,211.36,161.6387831287095,75.8240641890501,1.0280083853681685,0.48523488555643274,3.258057829456305,0.4021214371978836
1994-06-21,393.65,5.58,140.3,101.01,174.99,161.81734021598805,76.41616907426861,1.0189759110271075,0.4908484409369217,3.3099456327400802,0.40987795431160673
1994-06-22,389.95,5.38,95.41,98.92,88.85,161.49414394180263,75.75092250539028,1.0239190156421463,0.4900540953213265,3.32132421415903,0.40677856991855993
1994-06-23,389.8,5.39,113.68,69.26,141.8,162.7570231776215,76.75039323732817,1.034827464317635,0.4853791247974316,3.409780630857972,0.40804716591241913
1994-06-24,390.95,5.4,159.52,155.64,169.33,167.50552778092282,76.30323998282527,1.0345080289434403,0.48954657109007327,3.441472189124455,0.4098575177696973
1994-06-27,385.2,5.27,149.02,93.38,169.94,164.45471288000346,74.11769130281304,1.0469173435831247,0.48639352993867746,3.471723804814182,0.4141642697628819
1994-06-28,386.4,5.3,118.69,100.4,137.58,164.22782241491745,73.88092457027062,1.032965182497039,0.49250994421946637,3.4759848799451167,0.4120711376923275
1994-06-29,385.15,5.28,103.07,35.43,141.86,164.9609040384708,71.3636485876295,1.051358550462056,0.4930589528459065,3.4132546882207118,0.41977391788538077
1994-06-30,385.75,5.37,73.68,31.94,95.9,166.57148134090835,72.25276055737397,1.0547614097161266,0.49602749008437397,3.428698729296463,0.42035005458232133
1994-07-01,386.95,5.42,55.5,48.41,57.69,166.2142137345017,72.42072868402308,1.0537134614439045,0.49664974840991616,3.535836188657525,0.4135756656999259
1994-07-04,386.95,5.4,107.85,143.36,76.87,165.56269783220782,74.29615972462352,1.0509135760234143,0.503930381668571,3.539587014918284,0.40914731887585243
1994-07-05,386.05,5.33,121.6,158.85,111.57,166.07752542900596,74.6434178785137,1.069672403768874,0.5070260476579928,3.509494398868121,0.41102358551996643
1994-07-06,383.95,5.26,149.14,101.73,176.24,163.84278247143314,76.3541088223734,1.0677200919494223,0.521571829085582,3.42504093399165,0.4193005333928985
1994-07-07,384.65,5.24,121.11,65.26,157.87,163.48425467247552,77.80680180251643,1.0645064335303362,0.5241777468555996,3.4164034011386764,0.41700357476765854
1994-07-08,384.5,5.27,131.05,123.39,115.02,163.57613890624432,78.46358023616352,1.0934450957373905,0.5284620355525081,3.3278917773173857,0.4097608050208951
1994-07-11,387.25,5.32,131.63,87.48,153.23,166.3807617607986,80.79598051232523,1.0989932234603368,0.5268418106783438,3.2990331144264795,0.4094646855527474
1994-07-12,385.6,5.26,72.01,45.34,88.24,164.69832163224507,78.62254733388262,1.126679031614609,0.5263080283179553,3.2594360030596286,0.41778396265432227
1994-07-13,383.6,5.14,113.39,64.59,148.16,160.89905847713266,79.55897514596845,1.1219071720423641,0.5260264775833581,3.224799320037338,0.4235907932646179
1994-07-14,384.25,5.2,99.89,89.95,107.18,158.15147717457162,79.64257958648221,1.1296239799671939,0.5177971932416856,3.160909369305353,0.42514165518372665
1994-07-15,386.05,5.26,77.61,70.34,76.27,156.9292161536137,78.54694694341428,1.1192872548572963,0.5166404744203664,3.2044990476144797,0.42506248383984624
1994-07-18,386.0,5.25,110.0,50.61,140.72,154.8926537825168,76.99372790251948,1.1088280119781226,0.5164431746900044,3.2299903592599,0.4221115419290442
1994-07-19,386.7,5.31,88.8,76.98,102.73,154.9441876844458,78.23437581198993,1.1076657326244115,0.5167488414986732,3.2340313242659833,0.42146921240551943
1994-07-20,385.6,5.29,82.91,62.98,118.19,152.70851053203543,78.30845281435907,1.085769054682565,0.5171051024950631,3.2020366353803804,0.4169858977077415
1994-07-21,384.5,5.25,72.51,32.86,98.67,151.22972754621316,77.45762345241137,1.077146125215635,0.5176652253919369,3.2082577720657866,0.4131188724005889
1994-07-22,385.05,5.26,104.33,96.58,117.74,150.2982644231688,74.78763377279195,1.0651339492727503,0.518777834645399,3.2182968536689205,0.4195247908294154
1994-07-25,385.1,5.29,72.41,27.07,97.84,149.67311904467306,74.70232289178895,1.0586634413532987,0.5191651568355485,3.2166744813888632,0.41040526877771377
1994-07-26,387.1,5.32,99.02,71.79,119.76,152.43708872795685,75.81909089785299,1.0737851491925052,0.5231661776878536,3.1944669393886276,0.415828589253884
1994-07-27,387.65,5.36,128.02,87.74,159.68,153.66527406970758,74.56487644451384,1.071348233886222,0.5186699368536336,3.1638845973050786,0.41483924432889596
1994-07-28,385.35,5.34,125.97,115.4,130.22,152.79337610662512,73.32905981451542,1.0635826652913423,0.5239466068059082,3.253448490426672,0.4132250472575962
1994-07-29,383.45,5.32,143.7,117.55,171.58,151.36217716425568,71.72731557143756,1.0492216724181338,0.5198067502781656,3.2196061005051884,0.41396099847989254
1994-08-01,383.7,5.32,178.69,100.49,236.21,150.82164910508442,73.08909731481495,1.0549471813094875,0.5123459390252287,3.1717702786431854,0.4179263266319043
1994-08-02,379.6,5.21,119.04,73.66,184.32,149.71459185744396,72.22238504468999,1.0523796534753913,0.5066708434711594,3.2047277070667057,0.4180463850252065
1994-08-03,378.25,5.2,87.07,55.24,98.73,150.06001050535394,71.42564388202179,1.0685645876565952,0.5016733283457665,3.1685934840461023,0.4163181783294542
1994-08-04,377.85,5.17,113.22,116.51,109.33,148.57115027993132,69.96705377045491,1.0733102481893186,0.49646351098017927,3.086108318320571,0.41375776467945036
1994-08-05,377.95,5.15,143.87,104.95,169.24,148.67320410576104,72.19711790343057,1.0847630803448027,0.4918023197924883,3.1736411129317847,0.4197431425523706
1994-08-08,377.05,5.12,134.11,142.61,148.69,145.37803314275632,71.19984153964806,1.0871980996368114,0.48935900381686415,3.269157702085237,0.42474956306769346
1994-08-09,378.0,5.14,124.22,90.82,144.61,146.05681556580325,72.44111215763833,1.1080346919117627,0.486741591055834,3.2562751570511765,0.4265106560476941
1994-08-10,377.6,5.15,107.11,79.1,138.55,147.0171894397618,73.54712424684014,1.0890167942365392,0.48684474200015804,3.205952113884548,0.43079839665265074
1994-08-11,378.9,5.2,90.37,117.82,69.37,147.12095600679132,73.43705772447639,1.0958533026087818,0.49296367215809633,3.212684362302801,0.4333457233094389
1994-08-12,376.8,5.08,99.31,77.79,129.76,148.9743521035192,73.7166564502964,1.080433718630733,0.5000553475297083,3.1898208582815735,0.42988506482709604
1994-08-15,377.65,5.08,101.64,46.06,138.3,148.0209671042075,73.85559434864352,1.0618278790552231,0.49744869095591704,3.2715274759297923,0.43718724679429405
1994-08-16,377.45,5.11,91.1,82.56,103.29,148.27109816580554,72.67071017522487,1.0595742060644375,0.49872783117008457,3.204857718889315,0.4437223270537587
1994-08-17,377.45,5.12,79.37,66.63,76.42,148.22782973480255,71.69824976082886,1.0470071171992201,0.4986668777402213,3.1703198715937773,0.44311085807333905
1994-08-18,381.35,5.18,69.3,27.63,92.2,149.61027411944758,72.39248905593995,1.0618540455302705,0.5010327339315447,3.2772707077092007,0.442577659570852
1994-08-19,382.15,5.22,85.12,63.64,100.27,149.76195797806358,74.05916938600154,1.0651306582738918,0.5027530520985025,3.2422289026541553,0.45383707233084264
1994-08-22,381.75,5.21,89.02,84.08,109.09,149.77427185032812,73.55008093067474,1.054752679821028,0.5037250152911985,3.2561209598278658,0.44531235691041576
1994-08-23,381.8,5.22,58.26,33.19,69.21,151.06564105193874,73.70799162635937,1.04525493500382,0.5075413745837221,3.2621177982151477,0.43603551569872484
1994-08-24,384.0,5.26,94.53,47.12,137.56,154.02598671708392,75.3630181787032,1.0567642755267679,0.5067819484719932,3.267760753697556,0.42939491624589793
1994-08-25,383.45,5.26,96.45,53.05,121.68,153.81301579162664,76.61728836938016,1.057367875615555,0.507230507733041,3.2107953080174436,0.42945059989488243
1994-08-26,383.55,5.21,85.85,21.4,136.83,155.109095524605,75.09310452075013,1.0728216705288125,0.5103889272135979,3.137343624282164,0.43445206118089247
1994-08-29,386.8,5.41,122.53,58.97,161.62,155.34203174983756,79.33128192946654,1.067959511496858,0.5086370655592094,3.193401908245948,0.4406773100022373
1994-08-30,386.35,5.37,83.96,7.61,139.63,156.3529895875447,80.55883098845669,1.09654891875052,0.5078377478776155,3.1535629579989384,0.44026561627271843
1994-08-31,386.25,5.44,122.69,12.87,193.3,155.14810974752632,80.11759639291708,1.087346634202475,0.5052034948840295,3.0920854431882794,0.43982077062861236
1994-09-01,387.05,5.43,92.28,44.41,127.01,157.16449300884543,80.8734907180002,1.0606936289523565,0.5062949644215234,3.0510149995390075,0.43927371979202
1994-09-02,387.15,5.43,124.68,47.03,168.13,160.69228422727747,82.78009035947552,1.062292119596157,0.5012664243624989,3.024554929370193,0.43717105014732227
1994-09-05,387.2,5.42,91.59,81.16,93.09,160.52890012358006,81.77370147953276,1.0833003571783066,0.5038890134768118,3.031716999466949,0.4344618670319312
1994-09-06,388.0,5.48,87.52,61.07,101.88,157.4153051084264,81.62798084530553,1.0748660029597419,0.5022306095383396,3.060933122849165,0.4343379759829238
1994-09-07,389.75,5.5,75.29,50.04,97.38,157.27519412257524,81.29446394737647,1.0600519240959088,0.5049256959818492,3.1409029420678047,0.44077403205870347
1994-09-08,390.45,5.45,97.79,24.37,147.38,159.49851660601982,79.57677785688682,1.032645481664175,0.503130224340399,3.0434462226656716,0.4352580542401041
1994-09-09,392.0,5.52,63.32,46.51,72.05,161.01661391398554,79.43898319259776,1.0197819531729961,0.5076400038125877,3.0909716073820603,0.44014166822718254
1994-09-12,390.9,5.48,109.58,33.61,154.2,160.97383192432875,78.904681170832,1.0151692153041696,0.5067134503801806,3.0705015033417626,0.4413799771179032
1994-09-13,390.7,5.47,114.71,110.89,104.05,162.51640081028648,77.29940472692917,1.0144867605249857,0.5036427558790109,3.043308333473287,0.4487893059486907
1994-09-14,388.65,5.43,83.72,65.32,102.92,162.45635926539276,76.73499723838525,1.01565970676407,0.49831770871080416,3.0413774655561614,0.44386258383248506
1994-09-15,388.15,5.38,121.86,89.51,149.32,164.22624278856722,76.7278441119197,1.0316010585975095,0.49767349926158755,3.0206755034192607,0.4518933475569841
1994-09-16,389.85,5.43,92.29,46.0,126.08,166.45905105778465,76.6723772689101,1.0214972425499598,0.5061008175093605,2.986421801411931,0.45208149024629524
1994-09-19,390.5,5.44,143.47,117.79,161.41,169.27551004631792,77.65058490209307,1.0314037158129272,0.5035011079230353,2.971096237531588,0.44516060734204194
1994-09-20,393.75,5.62,152.55,65.18,217.46,171.29310513680937,76.88673431362578,1.033216647761613,0.4998082129821305,2.9434744880471575,0.44607424963062353
1994-09-21,393.9,5.61,98.21,67.78,113.07,172.91094803145074,77.6124641531258,1.0516571065441016,0.501209333466741,2.9737514361803408,0.4445051601541594
1994-09-22,396.45,5.72,107.81,39.08,152.12,173.50579669184276,73.81811435059363,1.0581663134958041,0.49933502805858915,3.074302792751867,0.44216850790824735
1994-09-23,395.95,5.7,101.47,32.63,157.87,172.27071120448204,76.51386424719965,1.0620009993247181,0.4950291932776613,3.0666370686313877,0.4443882693353247
1994-09-26,394.25,5.63,86.04,34.31,114.47,174.46896820496772,76.13555837174343,1.064059424991541,0.4917990484151076,3.038167025478962,0.4421361870739953
1994-09-27,397.6,5.71,161.85,71.71,227.3,176.32979834607056,76.2002591462621,1.0590556639056492,0.48912857318028585,3.0291020071042762,0.45317905042451434
1994-09-28,394.4,5.6,123.38,14.91,198.97,176.32978266774674,76.29037531735455,1.0431046934029862,0.4872595437755136,3.046565085424068,0.4542027030704052
1994-09-29,395.5,5.64,103.82,71.16,124.1,177.04617644551874,76.31429951025973,1.0438907498572436,0.49313672508549694,3.0192704347357116,0.4491322803347402
1994-09-30,394.85,5.62,101.27,39.08,141.26,175.74502875936537,75.87237672159156,1.0303780645468816,0.49391529494483327,3.015982181115336,0.4475920109957242
1994-10-03,394.8,5.64,100.89,50.29,125.84,175.7530385249139,75.82618973458978,1.048740572869438,0.48793088626136083,3.033991910219423,0.4645759012038461
1994-10-04,392.65,5.61,68.14,45.29,81.85,177.31524637704302,76.11903758547818,1.0289554285649747,0.4943255787634533,3.0331818815344636,0.46701422679994486
1994-10-05,391.9,5.61,80.44,43.74,103.37,177.96511719430282,74.4941756634215,1.030331649989204,0.4923676542844845,3.0167020179768205,0.4704316539690598
1994-10-06,392.35,5.63,69.08,31.3,88.77,175.1866280219699,75.50630643891479,1.0336525947250796,0.48206736453282173,3.0664526006566395,0.47763074190950017
1994-10-07,391.25,5.61,59.69,33.06,71.69,174.3378001338036,74.68990708571344,1.025749328705293,0.4804298262921191,3.0613516941949155,0.479490890876946
1994-10-10,390.65,5.57,159.86,70.83,228.93,177.18106687737685,75.29312299437251,1.0204883850127764,0.4898187706522438,3.050820170007255,0.4776127977852589
1994-10-11,387.95,5.5,237.17,139.54,329.76,175.60340506913818,73.6263957273014,1.0192435174657797,0.4883060115843012,3.0427575484674683,0.4770521320792169
1994-10-12,388.05,5.48,146.67,71.33,214.17,172.55695265392615,72.2487016600377,1.0301376495803922,0.4902002210605187,3.114938942718374,0.47832853619863364
1994-10-13,386.85,5.38,103.92,45.33,151.23,175.29118462364454,71.84340690084976,1.0303363762765003,0.4900612114307595,3.0713052103066296,0.4717786373959684
1994-10-14,387.65,5.36,127.28,71.58,162.83,176.8527445339329,70.70972980724045,1.0352848884709893,0.4838620075815946,3.0226433084371007,0.47219363118915675
1994-10-17,389.95,5.42,126.59,92.55,140.36,177.78318246728563,70.44615407460002,1.0384294137245444,0.496084935503175,3.008305194456564,0.4765099768865255
1994-10-18,389.0,5.35,142.17,70.87,206.88,176.71318890055002,71.17549120821954,1.0703665214764526,0.5033883249577091,3.059632120489112,0.4739401869254775
1994-10-19,390.3,5.39,122.41,36.98,178.9,179.22064015098476,72.30255073854751,1.056838412469566,0.5099696839151974,3.0694308673691384,0.4680477557927315
1994-10-20,391.05,5.41,116.73,106.93,115.43,178.61339997749343,71.75023398665539,1.028924826919502,0.5059587028890341,3.0699912550477584,0.47117468493291326
1994-10-21,390.85,5.31,105.79,85.69,115.46,180.5743332929073,71.3977587760008,1.0456599285520949,0.5074510165622457,3.1019608821787803,0.4666638647808563
1994-10-24,389.65,5.33,96.91,87.83,102.56,181.00347545199853,71.62589258416051,1.0591749997092066,0.5142324210996789,3.1048612833871165,0.45449829988056883
1994-10-25,389.35,5.3,81.92,78.12,88.85,181.31490322918293,70.60321725291293,1.0628415958973298,0.5130295202422354,3.1010417835007162,0.45698181881150274
1994-10-26,389.1,5.38,42.15,42.02,58.42,181.47175580128433,68.5384370180745,1.0451382609517021,0.510626344884171,3.166396092889468,0.45915560659347743
1994-10-27,388.1,5.4,98.74,120.66,90.05,180.70652320426257,67.17098881124856,1.0607670217638623,0.5079851378084744,3.1665020498523258,0.45176054487496675
1994-10-28,387.15,5.35,81.91,78.39,81.74,182.15368676173108,68.18653219265794,1.0702273052130755,0.5023078987320314,3.1589645194856315,0.4440985681599915
1994-10-31,384.0,5.26,74.69,96.36,73.06,179.15154833450302,69.50345317163878,1.075206738031084,0.4990665266957363,3.170475889250892,0.44355274968053904
1994-11-01,384.45,5.28,70.8,66.86,80.56,176.51504013138424,70.04297500373661,1.0925980348164561,0.49646923122381725,3.214679388053427,0.44624097562503
1994-11-02,384.45,5.33,70.64,74.13,68.01,177.60286341584845,68.53033846489345,1.085350725345205,0.4978125700059619,3.210523584897679,0.4487589940618694
